,title,author,repository,category,created_at,approval_time_days,curators,comments_count,review_comments_count,commits_count,additions_count,deletions_count,changed_files_count,performance_score,is_stale,state,GitHub Link
1562,Followup Grant Proposal - Dot Marketplace Phase 3: Milestone updates with decentralized court + decentralized storage + advanced search,,w3f_grants,,2022-10-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1205
1563,sub artion on substrate,,w3f_grants,,2022-10-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1204
1564,Grant application - High-availability validator setup,,w3f_grants,,2022-10-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1203
1565,Minor uke-protocol changes,,w3f_grants,,2022-10-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1202
1566,Chaineducation,,w3f_grants,,2022-10-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1201
1567,DistributedKeyManagement.md,,w3f_grants,,2022-10-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1200
1568,Cross-Consensus Messaging Software Development Kit,,w3f_grants,,2022-10-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1199
1569,Cross-Consensus Messaging Software Development Kit,,w3f_grants,,2022-10-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1198
1570,Application: XDAO,,w3f_grants,,2022-10-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1197
1571,Create subdeeply_network.md,,w3f_grants,,2022-10-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1196
1572,Amendment: no fuzzing in wasm-opt-for-rust,,w3f_grants,,2022-10-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1195
1573,Update accepted_grant_applications.md,,w3f_grants,,2022-09-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1194
1574,Update citadel.md,,w3f_grants,,2022-09-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1193
1575,Nft2point0,,w3f_grants,,2022-09-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1192
1576,Update accepted_grant_applications.md,,w3f_grants,,2022-09-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1191
1577,Milestone Delivery: Escrow pallet Milestone #1  (Update address),,w3f_grants,,2022-09-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1190
1578,Update address,,w3f_grants,,2022-09-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1189
1579,Terminate Grant: Universaldot.me Phase 2,,w3f_grants,,2022-09-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1188
1580,Add IPFS Utilities application,,w3f_grants,,2022-09-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1187
1581,DotPulse application,,w3f_grants,,2022-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1186
1582,DotPulse webapp,,w3f_grants,,2022-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1185
1583,"Revert ""Terminate Relation Graph""",,w3f_grants,,2022-09-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1184
1584,Peer-Reviewed Academic Journal Article and Dissemination - Digital Inheritance in Web3: A Case Study of Soulbound Tokens and Social Recovery Pallets within the Polkadot and Kusama Ecosystems,,w3f_grants,,2022-09-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1183
1585,leetcoin application,,w3f_grants,,2022-09-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1182
1586,Checking blackprint as completed,,w3f_grants,,2022-09-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1181
1587,Vue.js + TypeScript Substrate Front-End Template Project Proposal,,w3f_grants,,2022-09-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1180
1588,binary merkle tree application,,w3f_grants,,2022-09-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1179
1589,Create Probos Wallet Grant Application.md,,w3f_grants,,2022-09-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1178
1590,submit application: polket_toearnfun,,w3f_grants,,2022-09-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1177
1591,added uke protocol proposal,,w3f_grants,,2022-09-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1176
1592,Change payment address,,w3f_grants,,2022-09-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1175
1593,uke - revised,,w3f_grants,,2022-09-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1174
1594,Lunatic Games Studio,,w3f_grants,,2022-09-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1173
1595,add sub nft marketplace,,w3f_grants,,2022-09-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1172
1596,Create: Kusama <> Polkadot Bridge ,,w3f_grants,,2022-09-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1171
1597,sub nft marketplace,,w3f_grants,,2022-09-12,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1170
1598,Update accepted_grant_applications.md - Evercity - Sustainable Finance Protocol - Completed.,,w3f_grants,,2022-09-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1169
1599,update asylum payment address,,w3f_grants,,2022-09-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1168
1600,Add NEFTME to Grants Application,,w3f_grants,,2022-09-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1167
1601,add polkadot snap grant application,,w3f_grants,,2022-09-07,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1166
1602,TREX - Timed Release Encryption Xing-chains,,w3f_grants,,2022-09-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1165
1603,Follow up grant for Sol2Ink,,w3f_grants,,2022-09-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1164
1604,Calamar application,,w3f_grants,,2022-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1163
1605,Accept Hex Space Social Graph M1,,w3f_grants,,2022-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1162
1606,Add some details to example milestones,,w3f_grants,,2022-09-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1161
1607,New order,,w3f_grants,,2022-09-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1160
1608,Epirus Substrate Explorer phase 2 application,,w3f_grants,,2022-09-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1159
1609,Application: Subalfred,,w3f_grants,,2022-09-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1158
1610,Update new_bls12_hash_function.md,,w3f_grants,,2022-08-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1157
1611,Clarify networks for crypto payments,,w3f_grants,,2022-08-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1156
1612,Update accepted_grant_applications.md,,w3f_grants,,2022-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1155
1613,Update accepted_grant_applications.md,,w3f_grants,,2022-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1154
1614,Create substats.md,,w3f_grants,,2022-08-30,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1153
1615,Terminate grant: Uke,,w3f_grants,,2022-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1152
1616,Update accepted_grant_applications.md,,w3f_grants,,2022-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1151
1617,Terminate grant: Uke,,w3f_grants,,2022-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1150
1618,OpenBrush follow-up 2 milestone 7 modification,,w3f_grants,,2022-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1149
1619,Accept Social Recovery Wallet M1,,w3f_grants,,2022-08-29,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1148
1620,Add PNS application,,w3f_grants,,2022-08-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1147
1621,Amend the project milestone tasks,,w3f_grants,,2022-08-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1146
1622,Change preinstalled nodes - ParaSpell.md,,w3f_grants,,2022-08-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1145
1623,Maki application,,w3f_grants,,2022-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1144
1624,Maki,,w3f_grants,,2022-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1143
1625,Panic M1 completed,,w3f_grants,,2022-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1142
1626,EASY to use custom Parachain for health care data storage - MSAI,,w3f_grants,,2022-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1141
1627,Newbranch resubmit - Medical Specialised Parachain,,w3f_grants,,2022-08-24,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1140
1628,Tribal Protocol M1 Accepted,,w3f_grants,,2022-08-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1138
1629,Silent Data Proposal,,w3f_grants,,2022-08-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1137
1630,Accept massbit M1,,w3f_grants,,2022-08-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1136
1631,Rusty Crewmates M1 done,,w3f_grants,,2022-08-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1135
1632,Change payment preference for wasm-opt-for-rust,,w3f_grants,,2022-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1134
1633,Update GreenLemon.md,,w3f_grants,,2022-08-21,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1133
1634,Silent Data Proposal,,w3f_grants,,2022-08-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1132
1635,Create Zebraswap.md,,w3f_grants,,2022-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1131
1636,Update accepted_grant_applications.md,,w3f_grants,,2022-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1130
1637,Terminate Koi Metaverse,,w3f_grants,,2022-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1129
1638,Terminate Relation Graph,,w3f_grants,,2022-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1128
1639,Add IPFS Utilities application,,w3f_grants,,2022-08-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1127
1640,Ventur Proposal,,w3f_grants,,2022-08-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1126
1641,Ventur Proposal,,w3f_grants,,2022-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1125
1642,Create Rubeus Keeper.md,,w3f_grants,,2022-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1124
1643,Deliberative Governance Stack for Web3,,w3f_grants,,2022-08-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1123
1644,added uke proposal,,w3f_grants,,2022-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1121
1645,Openbrush phase 3 first milestone accepted,,w3f_grants,,2022-08-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1120
1646,Update InvArch.md,,w3f_grants,,2022-08-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1119
1647,Create ParaSpell.md,,w3f_grants,,2022-08-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1118
1648,First docusaurus update,,w3f_grants,,2022-08-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1117
1649,Change DAI address (Zondax),,w3f_grants,,2022-08-11,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1116
1650,Update accepted_grant_applications.md,,w3f_grants,,2022-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1115
1651,Faceless M1 Accepted,,w3f_grants,,2022-08-10,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1114
1652,Change payment address from DOT to USDC,,w3f_grants,,2022-08-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1113
1653,Afloat M1 Accepted,,w3f_grants,,2022-08-09,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1112
1654,Complete Dot Marketplace V2,,w3f_grants,,2022-08-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1111
1655,Update status badges,,w3f_grants,,2022-08-08,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1110
1656,InvArch completed grant,,w3f_grants,,2022-08-06,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1109
1657,Update RFPs status,,w3f_grants,,2022-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1108
1658,Create FAIR-protocol.md,,w3f_grants,,2022-08-05,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1107
1659,ISO-8583 RFP Proposal,,w3f_grants,,2022-08-04,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1106
1660,Typechain Polkadot Grant 2,,w3f_grants,,2022-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1105
1661,Update accepted_grant_applications.md,,w3f_grants,,2022-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1104
1662,Simplify pull request template,,w3f_grants,,2022-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1103
1663,Add DKSAP to Tools (other),,w3f_grants,,2022-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1102
1664,DKSAP M1/grant completed,,w3f_grants,,2022-08-03,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1101
1665,Application: Research feasibility for a Go Runtime,,w3f_grants,,2022-08-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1100
1666,Sybil-resistant faucet grant proposal,,w3f_grants,,2022-08-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1099
1667,Update Gafi.md,,w3f_grants,,2022-08-02,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1098
1668,Aventus Network Submission,,w3f_grants,,2022-08-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1097
1669,Proposal: Green Lemon Protocol🍋 - An anonymous NFT solution,,w3f_grants,,2022-08-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1096
1670,Update status badges,,w3f_grants,,2022-08-01,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1095
1671,Escrow pallet,,w3f_grants,,2022-07-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1094
1672,add RedStone Network Proposal,,w3f_grants,,2022-07-31,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1093
1673,Update link,,w3f_grants,,2022-07-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1091
1674,Update Crossbow project name,,w3f_grants,,2022-07-28,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1090
1675,Meta Defender Proposal,,w3f_grants,,2022-07-27,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1089
1676,Application: e-Passport ZK validation,,w3f_grants,,2022-07-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1088
1677,Amend the proposal for Spacewalk bridge,,w3f_grants,,2022-07-26,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1087
1678,Update accepted_grant_applications.md: Privacy enhancement for Polkadot-js extension,,w3f_grants,,2022-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1086
1679,Update status badges,,w3f_grants,,2022-07-25,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1085
1680,project_Nomis.md,,w3f_grants,,2022-07-23,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1084
1681,Update stack/applications docs for Roloi,,w3f_grants,,2022-07-22,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1083
1682,QSTN-Redefining-data-De-Fi-and-NFTs-on-Substrate.md,,w3f_grants,,2022-07-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1082
1683,Vennverse Grant Proposal,,w3f_grants,,2022-07-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1081
1684,Flowchart link fix and explanation,,w3f_grants,,2022-07-20,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1080
1685,Update tdot.md,,w3f_grants,,2022-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1079
1686,Comment action to make private discussion more obvious,,w3f_grants,,2022-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1078
1687,Weekly badge updates,,w3f_grants,,2022-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1077
1688,Fix Darwinia Grants Program link,,w3f_grants,,2022-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1076
1689,Update status badges,,w3f_grants,,2022-07-19,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1075
1690,Update README.md,,w3f_grants,,2022-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1074
1691,Update T&Cs.md,,w3f_grants,,2022-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1073
1692,Update status badges,,w3f_grants,,2022-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1071
1693,Add wasm-opt-for-rust proposal,,w3f_grants,,2022-07-18,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1070
1694,Veridise grant proposal,,w3f_grants,,2022-07-17,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1069
1695,Update status badges,,w3f_grants,,2022-07-16,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1068
1696,Update accepted_grant_applications.md,,w3f_grants,,2022-07-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1067
1697,VeBank defi protocol,,w3f_grants,,2022-07-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1066
1698,"Update scale-codec-comparator, split Milestone1",,w3f_grants,,2022-07-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1065
1699,Update status badges,,w3f_grants,,2022-07-15,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1064
1700,Update status badges,,w3f_grants,,2022-07-14,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1063
1701,"Amendment: Updated BTC Address, m2, m3 & m4 for ajuna_follow_up.md",,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1062
1702,Swanky suite grant proposal,,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1061
1703,Update accepted_grant_applications.md,,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1060
1704,Submit application of Primis,,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1059
1705,ocex grant successfully completed :),,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1058
1706,update ocex link to their cli tool,,w3f_grants,,2022-07-13,N/A,None,0,0,0,0,0,0,0.0,No,closed,https://github.com/w3f_grants/issues/1057
